2023-07-04T15:23:04,909 INFO  - logOk OK rabbitmq Initialization OK
2023-07-04T15:23:04,909 INFO  - logAll OK rabbitmq Initialization completed with: Hostname='localhost', Port='5672', Username='guest', routingkey='data.to_cosim', starttimestamp='2023-07-04 15:23:04.906', communication timeout 60 s
2023-07-04T15:23:05,417 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:05.408', '{"time": "2023-07-04T15:23:05.408+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476985410334010'
2023-07-04T15:23:05,418 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:05.408', '{"time": "2023-07-04T15:23:05.408+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476985417799648'
2023-07-04T15:23:05,847 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:05,847 INFO  - logAll OK rabbitmq Step time 0.500000 s converted time 500.000000 ms
2023-07-04T15:23:05,847 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:05.847+00:00"}
2023-07-04T15:23:05,847 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:05,854 INFO  - logAll OK rabbitmq Step reached target time 500 [ms]
2023-07-04T15:23:05,855 INFO  - logAll OK rabbitmq ************ Exit 1 FmuContainer::step ***************
2023-07-04T15:23:05,914 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:05.912', '{"time": "2023-07-04T15:23:05.912+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476985913736638'
2023-07-04T15:23:05,914 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:05.912', '{"time": "2023-07-04T15:23:05.912+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476985914487580'
2023-07-04T15:23:06,033 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:06,033 INFO  - logAll OK rabbitmq Step time 1.000000 s converted time 1000.000000 ms
2023-07-04T15:23:06,033 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:06.033+00:00"}
2023-07-04T15:23:06,034 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:06,034 INFO  - logAll OK rabbitmq Step reached target time 1000 [ms]
2023-07-04T15:23:06,034 INFO  - logAll OK rabbitmq ************ Exit 1 FmuContainer::step ***************
2023-07-04T15:23:06,120 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:06,120 INFO  - logAll OK rabbitmq Step time 1.500000 s converted time 1500.000000 ms
2023-07-04T15:23:06,121 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:06.121+00:00"}
2023-07-04T15:23:06,121 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:06,125 INFO  - logAll OK rabbitmq Step reached target time 1500 [ms]
2023-07-04T15:23:06,125 INFO  - logAll OK rabbitmq ************ Exit 1 FmuContainer::step ***************
2023-07-04T15:23:06,252 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:06,253 INFO  - logAll OK rabbitmq Step time 2.000000 s converted time 2000.000000 ms
2023-07-04T15:23:06,253 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:06.253+00:00"}
2023-07-04T15:23:06,253 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:06,258 INFO  - logAll OK rabbitmq Step reached target time 2000 [ms]
2023-07-04T15:23:06,258 INFO  - logAll OK rabbitmq ************ Exit 1 FmuContainer::step ***************
2023-07-04T15:23:06,415 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:06.413', '{"time": "2023-07-04T15:23:06.413+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476986415093102'
2023-07-04T15:23:06,416 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:06.413', '{"time": "2023-07-04T15:23:06.413+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476986415627909'
2023-07-04T15:23:06,430 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:06,430 INFO  - logAll OK rabbitmq Step time 2.500000 s converted time 2500.000000 ms
2023-07-04T15:23:06,430 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:06.430+00:00"}
2023-07-04T15:23:06,430 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:06,433 INFO  - logAll OK rabbitmq Step reached target time 2500 [ms]
2023-07-04T15:23:06,434 INFO  - logAll OK rabbitmq ************ Exit 1 FmuContainer::step ***************
2023-07-04T15:23:06,578 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:06,578 INFO  - logAll OK rabbitmq Step time 3.000000 s converted time 3000.000000 ms
2023-07-04T15:23:06,578 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:06.578+00:00"}
2023-07-04T15:23:06,578 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
