timestamp,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,measured_tq_0,measured_tq_1,measured_tq_2,measured_tq_3,measured_tq_4,measured_tq_5,measured_tq_6,external_tq_0,external_tq_1,external_tq_2,external_tq_3,external_tq_4,external_tq_5,external_tq_6,force_X,force_Y,force_Z
1687876379.414,-0.3272185950575857,0.6894140493102264,0.6924056114978194,-1.644014847720895,-0.4727613740522578,0.9636050857575611,1.6144879945542716,-0.3272185950575857,0.6894139894236165,0.6924056114978194,-1.6440147877252018,-0.4727613740522578,0.9636050857575611,1.6144879945542716,0.5860928802490234,53.170453636169434,-11.169316463470459,-20.634227104187012,0.49565107345581055,0.2156035842895508,0.10947055053710937,0.5863427715203202,8.733695125623875,-2.7231121648180006,-4.6670115877341045,-0.020062369483610797,0.17301982737033747,0.1099654068366782,-0.2889392212565807,3.0393407658931584,18.02403573668419
1687876379.514,-0.3272185950575857,0.6894141093059194,0.6924056114978194,-1.644014847720895,-0.4727614698708337,0.963605205639864,1.6144879345585788,-0.3272185950575857,0.6894141093059194,0.6924056114978194,-1.644014847720895,-0.4727614698708337,0.963605205639864,1.6144879345585788,0.595502628326416,53.15028989028931,-11.151708965301513,-20.559395236968992,0.4868473243713379,0.211932315826416,0.10980430221557617,0.5866105427000144,8.735998932145348,-2.725373428698955,-4.658129377018608,-0.021581087289271453,0.17312254839737626,0.10983552366344723,-0.29961552783409395,3.0776967701275693,18.017431717182696
1687876379.607,-0.3272185950575857,0.6894140493102264,0.6924056114978194,-1.644014847720895,-0.4727614698708337,0.9636050857575611,1.6144879345585788,-0.32721865505327874,0.6894140493102264,0.6924056713844293,-1.644014847720895,-0.47276156568940964,0.963605205639864,1.6144879345585788,0.5807158813476563,53.165076637268065,-11.180761337280273,-20.634227104187012,0.48948844909667966,0.21727234268188478,0.10947055053710937,0.5864305818530093,8.73621504787535,-2.7258879975429484,-4.658521612259653,-0.020830006037736923,0.17333483170474612,0.10964177897100379,-0.300525689358623,3.075044205076615,18.02190361475894
1687876379.707,-0.32721865505327874,0.6894140493102264,0.6924056713844293,-1.6440147877252018,-0.47276156568940964,0.9636050857575611,1.6144879345585788,-0.3272185950575857,0.6894140493102264,0.6924056713844293,-1.644014847720895,-0.47276156568940964,0.9636050857575611,1.6144879345585788,0.5834043807983399,53.12071639633179,-11.186043586730957,-20.55147186279297,0.47804357528686525,0.21360107421875,0.11147306060791015,0.585331733231564,8.733250077339706,-2.728065085273034,-4.662571209649959,-0.02065939262603666,0.17365233555545379,0.11034358295826757,-0.29778376423998076,3.0594277301415236,18.01936998907675
1687876379.840,-0.3272185950575857,0.6894140493102264,0.6924056114978194,-1.644014727838592,-0.47276156568940964,0.9636050857575611,1.6144879345585788,-0.3272185950575857,0.6894140493102264,0.6924055516112095,-1.6440147877252018,-0.47276156568940964,0.9636050857575611,1.6144879345585788,0.5847486305236816,53.13953589248657,-11.183402462005615,-20.645671977996827,0.48948844909667966,0.21693859100341797,0.10913679885864258,0.5848712715736482,8.734727235775322,-2.7255035597972395,-4.664139383060792,-0.020037806055307722,0.17318128581126474,0.11018620866578276,-0.29473900500812966,3.046178134015552,18.022521202150415
1687876379.909,-0.32721865505327874,0.6894140493102264,0.6924056114978194,-1.644014847720895,-0.47276156568940964,0.9636050857575611,1.6144879945542716,-0.32721865505327874,0.6894139894236165,0.6924056114978194,-1.644014847720895,-0.47276156568940964,0.9636050857575611,1.6144879345585788,0.6183548736572265,53.17986338424683,-11.181641712188721,-20.56643823623657,0.4745220756530762,0.2129335708618164,0.10947055053710937,0.5818440584824898,8.73167339218854,-2.7285961502794605,-4.656903116568393,-0.022640075328223108,0.17333237235404453,0.10988864265476232,-0.30423003342654403,3.076090173631036,18.020907147494714
1687876380.008,-0.3272185950575857,0.6894139894236165,0.6924056114978194,-1.644014847720895,-0.47276156568940964,0.9636050857575611,1.6144879945542716,-0.3272185950575857,0.6894139894236165,0.6924056114978194,-1.6440147877252018,-0.47276156568940964,0.9636050857575611,1.6144879945542716,0.5538308868408203,53.08442165374756,-11.192206211090088,-20.632466354370116,0.4815650749206543,0.21860734939575197,0.11080555725097656,0.581135216628199,8.723432938862342,-2.721459571149991,-4.661417556068305,-0.02072849242910043,0.17342071425570338,0.11008823524111785,-0.29495438420875286,3.0251395209634326,17.99512691835
1687876380.108,-0.3272185950575857,0.6894141093059194,0.6924056114978194,-1.6440147877252018,-0.47276156568940964,0.963605205639864,1.6144879945542716,-0.3272185950575857,0.6894139894236165,0.6924055516112095,-1.644014727838592,-0.4727613740522578,0.9636050857575611,1.6144879945542716,0.6089451255798339,53.13819164276123,-11.178120212554932,-20.51537649154663,0.47980432510375975,0.21159856414794923,0.10947055053710937,0.5855232324461508,8.728883499842258,-2.7252542255156094,-4.655547576629778,-0.020105391486865458,0.17328568163022928,0.10982340751629041,-0.2979324008273757,3.0776636473848504,18.007600246152744
1687876380.207,-0.3272185950575857,0.6894140493102264,0.6924056114978194,-1.6440147877252018,-0.47276156568940964,0.9636050857575611,1.6144879345585788,-0.3272185950575857,0.6894140493102264,0.6924056114978194,-1.6440147877252018,-0.47276156568940964,0.9636050857575611,1.6144879345585788,0.6170106239318848,53.16642088699341,-11.15258934020996,-20.6861692237854,0.49741182327270506,0.2159373359680176,0.11047180557250977,0.589695665830527,8.739242696174237,-2.7228727954792813,-4.671216421695677,-0.017941926195011754,0.17372371600077002,0.11020797172012131,-0.28016151694927494,3.036722685230781,18.03021910610693
1687876380.308,-0.3272185950575857,0.6894139894236165,0.6924056713844293,-1.644014847720895,-0.4727614698708337,0.963605205639864,1.6144879945542716,-0.3272185950575857,0.6894139894236165,0.6924056713844293,-1.644014847720895,-0.4727614698708337,0.963605205639864,1.6144879945542716,0.6062566261291504,53.12878189468384,-11.15963233947754,-20.520658740997312,0.4850865745544434,0.20992980575561523,0.11113930892944336,0.5892904224758113,8.712434026842777,-2.7211483160818917,-4.6545853161977515,-0.02027053553278877,0.17372053970262624,0.11036307665889353,-0.28713999783690636,3.0587125512690454,17.981342950907468
